id,title,categoryId,answer
q38,클라이언트(Client)와 서버(Server)의 차이를 설명해주세요.,Network,"클라이언트와 서버는 **네트워크 상에서 서로 통신하며 역할이 구분된 양쪽**을 말합니다:
- **서버(Server)**: 서비스를 **제공하는 쪽**입니다. 보통 특정 주소(IP)와 포트에서 클라이언트의 요청을 기다리고(listen) 있다가, 요청이 오면 처리하여 응답을 돌려줍니다. 예를 들어 웹 서버는 80/443 포트에서 HTTP 요청을 받아 웹 페이지를 제공하는 역할을 합니다. 서버는 일반적으로 고정 IP와 항상 켜진 상태로, 다수의 클라이언트 요청을 동시에 처리할 수 있도록 설계됩니다.
- **클라이언트(Client)**: 서비스를 **이용하는 쪽**입니다. 사용자의 프로그램이나 장치가 서버에 네트워크 요청을 보내고, 서버로부터 응답이나 자원을 받습니다. 예를 들어 사용자의 PC/브라우저는 웹 서버에 페이지를 요청하는 HTTP 클라이언트입니다. 클라이언트는 보통 서버의 주소를 알고 요청을 시작하며, 일시적으로 실행되어 필요한 작업을 하면 종료되기도 합니다.

**관계와 특징**:
- 클라이언트-서버 모델은 **중앙집중형** 아키텍처로, 서버는 데이터나 기능의 중앙 저장/처리 역할, 클라이언트는 UI 제공 및 입력 전송 역할을 담당하는 경우가 많습니다. (예: DB 서버와 그것에 질의하는 애플리케이션 클라이언트.)
- 하나의 서버에 여러 클라이언트가 연결할 수 있고, 한 클라이언트가 동시에 여러 서버에 요청할 수도 있습니다. 서버는 다중 접속 처리를 위해 멀티스레드/논블로킹 등의 기법을 사용합니다.
- 클라이언트-서버는 역할 구분일 뿐 물리 장치의 구분은 아닙니다. 한 장비에서 다른 서비스의 클라이언트가 될 수도, 동시에 다른 이에게 서버가 될 수도 있습니다. (예: 내 PC는 웹 서비스 이용 시 웹 클라이언트이지만, 원격 데스크톱 접속 받을 땐 서버 역할)
- 반대 개념으로 **P2P (Peer-to-Peer)** 모델에서는 클라이언트/서버 구분 없이 동등한 노드(peer)들이 서로 요청/응답을 주고받기도 합니다.

**요약**: 서버 = **응답자**(서비스 호스트), 클라이언트 = **요청자**(서비스 소비자). 둘은 네트워크 통신에서 상호작용하여 기능을 실현합니다."
q39,"지연(latency), 지터(jitter), 처리량(throughput)의 차이를 설명해주세요.",Network,"- **지연 (Latency)**: 패킷이나 신호가 출발지에서 목적지까지 도달하는 데 걸리는 **시간적인 지연**을 말합니다. 보통 밀리초(ms) 단위로 측정하며, **전송 지연, 전파 지연, 처리 지연** 등의 합으로 구성됩니다. 예를 들어 내 컴퓨터에서 서버까지 왕복 시간이 100ms라면 편도 지연은 약 50ms 정도입니다. 지연이 작을수록 통신 응답이 빠릅니다.
- **지터 (Jitter)**: 패킷 지연의 **변동성**을 의미합니다. 즉 연속된 패킷들이 도착하는 간격이 일정하지 않고 들쭉날쭉한 정도를 나타냅니다. 지터가 크다는 것은 네트워크가 불안정하여 어떤 패킷은 20ms만에 오고 어떤 건 100ms 걸리는 식으로 편차가 크다는 뜻입니다. **실시간 스트리밍이나 VoIP**에서는 지터를 줄이는 것이 중요하여, 이를 완화하기 위해 버퍼링을 사용하기도 합니다.
- **처리량 (Throughput)**: 단위 시간당 **실제로 전송된 데이터의 양**을 말합니다. 흔히 **전송 속도**로 이해되며 bps(bit per second)나 B/s 로 나타냅니다. 예를 들어 초당 100Mbps의 데이터를 전송하면 처리량이 100Mbps입니다. 명목상 링크 속도(bandwidth)가 높아도 네트워크 혼잡이나 프로토콜 오버헤드로 실제 유효 처리량은 그보다 낮을 수 있습니다. 처리량이 높을수록 많은 데이터를 빠르게 보낼 수 있습니다.

정리하면, **지연**은 **한 번의 왕복시간** 같은 응답의 빠르기, **지터**는 그 빠르기가 **얼마나 안정적인지** (일관성), **처리량**은 **대역폭 활용도**(얼마나 많은 양을 보낼 수 있는지)에 관한 지표입니다. 네트워크 품질을 평가할 때 이 세 가지를 모두 고려합니다. 예를 들어 광섬유 인터넷은 지연과 지터가 낮고 처리량이 높아 품질이 좋습니다."
q40,Oracle Sequence(시퀀스)란 무엇인가요?,DB,"Oracle DB에서 **Sequence(시퀀스)**는 **고유한 숫자 값을 순차적으로 생성해주는 객체**를 말합니다&#8203;:contentReference[oaicite:63]{index=63}. 주로 테이블의 기본 키(PK) 등에 일련번호를 부여하기 위해 사용합니다. 시퀀스를 생성하면 각 호출 시마다 이전보다 큰(또는 작은) 숫자를 반환하여, 여러 세션에서도 충돌 없이 유일한 값을 얻을 수 있습니다.

**특징 및 사용법**:
- 시퀀스는 DB 객체로 `CREATE SEQUENCE 시퀀스명 START WITH n INCREMENT BY m ...;` 같은 문법으로 생성합니다&#8203;:contentReference[oaicite:64]{index=64}. `START WITH`는 시작값, `INCREMENT BY`는 증감 간격(기본 1)을 의미합니다. 또한 MAXVALUE, CYCLE(최대 도달 시 다시 시작 여부), CACHE(미리 할당할 개수) 등의 옵션을 지정할 수 있습니다.
- 값을 가져올 때는 `시퀀스명.NEXTVAL`을 사용합니다. 예: `INSERT INTO table (..., id) VALUES (..., my_seq.NEXTVAL);` 하면 my_seq 시퀀스에서 다음 숫자를 받아 id로 넣습니다. `CURRVAL`은 마지막으로 가져온 값을 가리킵니다 (해당 세션 내에서 NEXTVAL 부른 이후에만 사용 가능).
- **동시성**에 안전하여 여러 사용자나 트랜잭션이 동시에 NEXTVAL을 해도 각각 다른 고유값을 받습니다. 이로써 primary key 등에 **Unique 값** 생성이 쉬워집니다&#8203;:contentReference[oaicite:65]{index=65}.
- 오라클이 아닌 DB에서도 비슷한 기능이 있습니다. (예: PostgreSQL 시퀀스, MySQL AUTO_INCREMENT 등.) 하지만 오라클 시퀀스는 객체로 분리되어 있고, 캐싱 등을 통해 성능 향상도 가능합니다.
- **주의점**: 시퀀스 값은 커밋 롤백과 무관하게 증가합니다. 또한 gap이 발생할 수 있습니다(예: 트랜잭션 롤백해도 획득한 번호는 소모됨). CYCLE 옵션 없이는 한계에 다다르면 더 이상 생성 못합니다.

정리하자면, Oracle 시퀀스는 **순차적 Unique 값을 생성해주는 DB 내장 카운터**이며, PK나 번호열이 필요한 경우 편리하게 활용됩니다."
q41,DBMS란 무엇인가요?,DB,"DBMS(Database Management System)는 **데이터베이스를 정의, 생성, 유지하고 데이터를 효율적으로 관리해주는 소프트웨어 시스템**입니다&#8203;:contentReference[oaicite:66]{index=66}. 쉽게 말해, 데이터베이스(데이터의 모음)를 다루기 위한 **엔진**이나 **도구**라고 할 수 있습니다.

주요 기능&#8203;:contentReference[oaicite:67]{index=67}:
- **정의(DDL) 기능**: 데이터베이스의 구조(스키마)를 정의하고 수정하는 기능입니다. 테이블, 뷰, 인덱스 등의 객체를 만들고 변경/삭제하는 **DDL (Data Definition Language)**을 지원합니다&#8203;:contentReference[oaicite:68]{index=68}. 예를 들어 CREATE TABLE 문으로 새로운 테이블을 정의할 수 있습니다.
- **조작(DML) 기능**: 데이터베이스에 저장된 데이터를 **검색, 삽입, 수정, 삭제**할 수 있게 하는 기능입니다&#8203;:contentReference[oaicite:69]{index=69}. SELECT, INSERT, UPDATE, DELETE 같은 **DML (Data Manipulation Language)**이 이에 해당합니다. 애플리케이션은 DBMS가 제공하는 질의 기능(SQL 등)을 이용해 데이터를 조작합니다.
- **제어(DCL) 기능**: 다중 사용자 환경에서 **데이터의 무결성과 보안, 동시성 제어**를 제공하는 기능입니다&#8203;:contentReference[oaicite:70]{index=70}. 예를 들어 트랜잭션 관리 (COMMIT, ROLLBACK), 권한 부여/회수 (GRANT, REVOKE), 데이터 접근의 잠금/동시성 제어 등을 포함합니다. 이로써 데이터의 일관성을 유지하고 권한별 접근을 통제합니다.

추가로, DBMS는 **백업과 복구**, **데이터 무결성 유지**, **질의 최적화** 등의 부가기능도 수행합니다&#8203;:contentReference[oaicite:71]{index=71}. 종류에는 관계형 DBMS(Oracle, MySQL, PostgreSQL 등), NoSQL DBMS(MongoDB, Cassandra 등), NewSQL 등이 있습니다.

요약하면, DBMS는 **데이터베이스를 관리하는 소프트웨어**로서, 데이터를 저장하고 질의하고 보호하는 모든 핵심 기능을 제공하여 사용자나 응용프로그램이 편리하고 안전하게 데이터를 다룰 수 있게 해줍니다."
q42,UML이란 무엇인가요?,DB,"UML(Unified Modeling Language)은 소프트웨어 시스템을 **시각적으로 모델링**하기 위한 표준화된 **그래픽 표기법**입니다&#8203;:contentReference[oaicite:72]{index=72}. 복잡한 객체 지향 소프트웨어 설계를 이해하고 의사소통하기 쉽게 다이어그램으로 표현할 수 있도록 만들어졌습니다.

주요 UML 다이어그램 예:
- **클래스 다이어그램**: 클래스(또는 테이블)들의 속성, 메서드, 관계(상속, 연관, 의존 등)를 표현합니다. 소프트웨어 구조의 정적 모습을 보여주며, ERD와 유사하게 데이터 구조도 표현 가능합니다.
- **유스케이스 다이어그램**: 시스템이 제공하는 기능(유스케이스)과 외부 액터(사용자 또는 다른 시스템)의 상호작용을 나타냅니다. 요구사항을 분석하고 기능 범위를 정의하는 데 쓰입니다.
- **시퀀스 다이어그램**: 객체(또는 컴포넌트)들 간의 **시간에 따른 상호작용**을 보여줍니다. 메시지 교환 순서를 통해 시나리오를 표현하여, 메소드 호출이나 프로토콜 흐름을 설계할 때 사용합니다.
- **활동 다이어그램**: 프로세스 흐름 또는 알고리즘을 액티비티(활동)와 흐름(제어/데이터 흐름)으로 나타낸 것입니다. 업무 프로세스나 연산 로직의 순서를 시각화합니다.
- 이 밖에도 **상태 다이어그램, 객체 다이어그램, 컴포넌트 다이어그램, 배치 다이어그램** 등 다양한 종류가 있습니다.

UML은 프로그래밍 언어에 종속적이지 않고, 표준 기호와 구성요소를 제공하여 개발자들 간의 **의사소통 언어**로 쓰입니다&#8203;:contentReference[oaicite:73]{index=73}. 복잡한 시스템을 UML로 설계하면 전체 구조와 동작을 한눈에 이해하기 쉬워지고, 설계 단계에서 문제를 찾거나 문서화하기 좋습니다. 

정리하면, UML은 **그림으로 소프트웨어 설계하기 위한 언어**이며, 오늘날 객체지향 설계에서 사실상 표준으로 활용되고 있습니다."
q43,"DB에서 View(뷰)는 무엇이며, 가상 테이블이란 무엇인가요?",DB,"**뷰(View)**는 하나 이상의 테이블로부터 유도된 **가상의 테이블**입니다&#8203;:contentReference[oaicite:74]{index=74}. 실제 물리적으로 데이터를 갖고 있지는 않지만, 사용자가 마치 테이블처럼 **SELECT 쿼리**를 할 수 있는 이름있는 쿼리 결과셋이라고 볼 수 있습니다. 

특징:
- 뷰는 **SELECT 문**으로 정의됩니다. `CREATE VIEW 뷰이름 AS SELECT ...` 형태로 작성하며, 뷰를 조회하면 해당 SELECT가 **실시간으로 실행**되어 결과를 보여줍니다&#8203;:contentReference[oaicite:75]{index=75}. 그래서 **가상 테이블**이라고 불리며, 데이터는 원본 테이블들에 저장되고 뷰는 그저 그 데이터를 보여주는 창입니다.
- **사용 목적**: 특정 복잡한 조인을 단순화하여 재사용하거나, 필요한 컬럼만 노출해서 보안성/편의성을 높이거나, 특정 조건으로 필터링된 데이터를 제공할 수 있습니다. 예를 들어 `CREATE VIEW ActiveUsers AS SELECT id, name FROM Users WHERE active=1;` 라고 만들어두면, 매번 조건 걸지 않고 ActiveUsers 뷰를 조회하면 현재 활성 사용자만 보입니다&#8203;:contentReference[oaicite:76]{index=76}.
- **제한**: 일반적으로 뷰는 읽기 전용으로 생각하지만, **업데이트 가능한 뷰**도 조건을 만족하면 가능합니다. 하지만 다중 테이블 조인이나 집계가 있는 뷰에 `INSERT/UPDATE/DELETE`하면 제약이 따르거나 불가능한 경우가 많습니다. 따라서 보통은 **조회용**으로 사용합니다.
- **보안 측면**: 뷰를 통해 **원본 테이블의 일부만** 보이게 할 수 있어서, 민감 정보 칼럼은 숨기고 필요한 정보만 제공 가능입니다&#8203;:contentReference[oaicite:77]{index=77}. 권한 부여도 뷰 단위로 할 수 있습니다.
- 뷰는 **인덱스**를 갖지 않지만, Oracle의 Materialized View처럼 **실제 물리적으로 결과를 저장**하고 갱신하는 개념도 있습니다(이건 캐시 테이블에 가까움).

요약하면, 뷰는 **미리 정의된 SELECT 결과를 테이블처럼 취급**하게 해주는 데이터베이스 객체로, **재사용성과 보안, 편의성**을 높여주는 도구입니다."
q44,정규화(Normalization)란 무엇인가요?,DB,"데이터베이스 설계에서 **정규화(Normalization)**란 **중복을 최소화하고 이상 현상을 방지하도록 데이터를 구조화하는 과정**을 말합니다&#8203;:contentReference[oaicite:78]{index=78}. 테이블을 잘 쪼개고 관계를 설정하여, 삽입/삭제/갱신 시 모순이나 불일치가 생기지 않도록 하는 것이 목표입니다.

정규화는 여러 단계(정규형, Normal Form)으로 나뉩니다:
- **제1정규형(1NF)**: 테이블의 모든 속성이 원자값(더 이상 쪼갤 수 없는 값)을 가져야 합니다. 한 컬럼에 여러 값(예: `전화번호: 010-..., 02-...`)을 넣지 않고 별도 행이나 별도 테이블로 분리해야 합니다.
- **제2정규형(2NF)**: 기본 키가 복합키인 경우, **기본 키의 일부분에만 종속되는 부분적 종속 제거**. 즉 테이블의 모든 컬럼이 기본 키 전체에 완전 종속되도록 테이블을 분해합니다. (1NF 만족 + 부분 함수 종속 제거)
- **제3정규형(3NF)**: 기본 키가 아닌 속성들 간의 **이행적 종속 제거**. 즉 A->B, B->C 식으로 기본키 아닌 B가 C를 결정하는 경우, 그 관계를 분리합니다&#8203;:contentReference[oaicite:79]{index=79}. 결국 비키 속성은 기본키에만 직접 종속되고, 다른 비키를 통해 종속되지 않게 합니다.
- 이 밖에 **BCNF, 4NF, 5NF** 등이 더 있고 각 NF는 더 엄격한 조건을 부여합니다. 보통 3NF나 BCNF까지 적용하면 실무에 충분합니다.

정규화를 통해 얻는 이점은 **데이터 중복 최소화**로 **저장 공간 절약**, **데이터 일관성 유지**(한 곳만 변경하면 되므로), **이상현상 제거**입니다&#8203;:contentReference[oaicite:80]{index=80}. 이상현상이란, 테이블 설계가 잘못되어 데이터 조작 시 오류가 생기는 현상으로, 대표적으로 **삽입 이상**(불필요한 데이터 없이는 삽입 불가), **삭제 이상**(어떤 자료 삭제하면 원치 않는 다른 정보도 손실), **갱신 이상**(중복 데이터 일부만 수정돼 일관성 깨짐) 등이 있습니다&#8203;:contentReference[oaicite:81]{index=81}. 정규화를 하면 이런 문제가 사라집니다.

단, 지나친 정규화로 너무 많은 조인이 필요해지는 경우 성능이 떨어질 수 있으며, 이때는 의도적으로 **반정규화(denormalization)**를 적용해 중복 허용과 성능 개선을 맞교환하기도 합니다."
q45,이상현상(Anomaly)이란 무엇인가요?,DB,"이상현상(Anomaly)이란 데이터베이스 테이블 설계가 잘못되어 **데이터 조작 시 비정상적 현상**이 발생하는 것을 말합니다&#8203;:contentReference[oaicite:82]{index=82}. 보통 한 테이블에 중복 데이터나 다중 주제가 섞여 있을 때 발생하며, 정규화를 통해 이를 해결합니다. 대표적인 이상현상은 다음 세 가지입니다:
- **삽입 이상 (Insertion Anomaly)**: 데이터를 삽입하려 할 때 불필요한 자료도 함께 입력해야만 하는 문제입니다. 예를 들어 새로운 학생을 과목 수강 테이블에 추가하려는데 아직 수강과목이 없으면, 과목 정보가 없어서 학생 정보를 추가 못하거나, 과목을 임의로 넣어야 하는 상황이 생길 수 있습니다. 이는 ""어떤 정보 X 없이 다른 정보 Y를 저장할 수 없는"" 구조에서 발생합니다.
- **삭제 이상 (Deletion Anomaly)**: 데이터를 삭제하면 의도하지 않은 다른 정보까지 함께 사라지는 문제입니다. 예를 들어 한 학생이 듣던 모든 과목을 삭제했더니 그 학생의 연락처 등 학생 정보도 테이블에서 아예 없어져버리는 경우입니다. 이는 한 테이블에 여러 가지 정보가 함께 기록되어 있어서 일부를 지우다 다른 부분까지 소실되는 경우입니다.
- **갱신 이상 (Update Anomaly)**: 데이터 중복으로 인해 **일관성이 깨지는** 문제입니다. 예를 들어 어떤 교수의 전화번호가 여러 행에 중복 저장되어 있는데, 한 행의 번호만 수정하고 나머지는 수정하지 않은 경우 데이터가 모순되게 됩니다&#8203;:contentReference[oaicite:83]{index=83}. 같은 정보가 테이블에 여러 번 나타나면 발생할 수 있는 문제로, 하나만 수정해도 다른 곳에 다른 값이 남아버립니다.

이러한 이상 현상은 **정규화**된 스키마(테이블 분리)를 통해 예방할 수 있습니다&#8203;:contentReference[oaicite:84]{index=84}. 즉, 데이터를 **중복 없이 논리적으로 분리**함으로써 삽입/삭제/갱신 연산이 국소화되고, 부작용 없이 수행되도록 합니다."
q46,데이터베이스 설계 시 가장 중요한 것은 무엇이라고 생각하나요?,DB,"데이터베이스 설계에서 가장 중요한 것은 **무결성(Integrity)**을 보장하는 것입니다&#8203;:contentReference[oaicite:85]{index=85}. 무결성이란 데이터의 정확성과 일관성을 의미하며, 잘못된 데이터나 불일치가 없도록 하는 것이 핵심 목표입니다.

무결성을 보장하기 위해 신경 써야 할 점들:
- **정규화된 구조**: 데이터의 중복과 이상현상을 최소화하도록 테이블을 분할하고 관계를 설정합니다. 앞서 언급한 삽입/갱신/삭제 이상이 발생하지 않도록 설계해야 데이터 일관성이 유지됩니다.
- **식별자와 제약조건**: 각 테이블에 기본 키(Primary Key)를 두어 튜플을 고유하게 식별하고, 필요한 경우 UNIQUE, NOT NULL, FOREIGN KEY 등의 제약을 설정하여 부적절한 데이터 입력을 방지합니다. 외래키 제약은 참조 무결성을 보장해준다 (예: 주문 테이블에 존재하지 않는 고객ID가 들어가지 않도록)&#8203;:contentReference[oaicite:86]{index=86}.
- **트랜잭션 설계**: 논리적으로 하나인 작업은 트랜잭션으로 묶어 ACID 특성을 지키도록 합니다. 특히 **원자성**(All or nothing)과 **일관성**은 무결성 유지에 필수적입니다. 중간 단계에서 오류가 나면 데이터를 원래 상태로 복구시켜야 합니다.
- **업무 규칙 반영**: 데이터 모델이 현실 세계의 제약과 규칙을 제대로 표현해야 합니다. 무결성은 도메인 무결성(값의 범위 및 형식), 개체 무결성(기본키 존재), 참조 무결성(외래키 일치), 업무 규칙 무결성(특정 비즈니스 조건)이 모두 만족되어야 합니다.
- **데이터 중복 및 정합성 관리**: 꼭 필요한 경우가 아니면 동일한 데이터는 한 곳에서만 관리하고, 정규화와 인덱싱으로 조회 성능과 일관성을 조화시킵니다.

결론적으로, ""올바르지 않은 데이터가 들어오거나 논리적 모순이 생기지 않도록"" 데이터 구조를 잡는 것이 가장 중요하며, 이것이 무결성 확보입니다&#8203;:contentReference[oaicite:87]{index=87}. 무결성이 담보되어야 그 위에서 애플리케이션 로직도 신뢰성 있게 동작할 수 있습니다."
q47,데이터베이스 무결성(Integrity)이란 무엇인가요?,DB,"데이터베이스에서 **무결성(Integrity)**이란 데이터의 **정확성, 일관성, 유효성**을 보장하는 것을 의미합니다. 무결성이 유지된다는 것은 DB에 저장된 데이터가 정의된 규칙과 제약을 항상 만족하고, 서로 모순되거나 부정확한 데이터가 없음을 뜻합니다&#8203;:contentReference[oaicite:88]{index=88}.

데이터베이스 무결성의 주요 종류:
- **개체 무결성(Entity Integrity)**: 테이블의 각 행을 고유하게 식별할 수 있어야 한다는 원칙입니다. 즉, **기본 키(PK)**는 NULL이거나 중복될 수 없습니다&#8203;:contentReference[oaicite:89]{index=89}. 이를 통해 동일한 개체(행)가 두 번 존재하거나 식별 불가능해지는 것을 막습니다.
- **참조 무결성(Referential Integrity)**: **외래 키(FK)** 값은 **NULL이거나** 참조되는 다른 테이블의 기본 키 값과 **일치**해야 한다는 규칙입니다&#8203;:contentReference[oaicite:90]{index=90}. 예를 들어 주문 테이블의 고객ID는 반드시 고객 테이블에 존재하는 ID여야 합니다. 이를 통해 연관된 데이터 간 논리적 일관성을 지킵니다.
- **도메인 무결성(Domain Integrity)**: 각 컬럼 값은 미리 정의된 **도메인(값의 범위, 타입)**을 따라야 합니다. 예를 들어 나이 컬럼은 0 이상 150 이하의 정수만 허용한다거나, 날짜 컬럼은 유효한 날짜 형식이어야 한다는 제약입니다&#8203;:contentReference[oaicite:91]{index=91}. CHECK 제약이나 데이터 타입으로 구현합니다.
- **고유 무결성(Unique Integrity)**: 특정 컬럼 또는 컬럼 조합은 레코드 간에 **중복값을 가져서는 안 된다**는 규칙입니다. 예를 들어 주민등록번호, 차량번호 등은 테이블 내에서 유일해야 합니다. UNIQUE 제약으로 실현합니다.
- **업무 규칙 무결성(Business Rule Integrity)**: 해당 데이터베이스의 응용 또는 업무에서 필요로 하는 사용자 정의 규칙을 말합니다. 예를 들어 직원의 월급은 0보다 커야 한다, 재고 수량은 음수가 될 수 없다 등의 비즈니스 제약을 말하며, 트리거나 프로시저, 애플리케이션 로직으로 구현하기도 합니다.

무결성을 유지하기 위해 DBMS에서는 위와 같은 **제약조건(Constraints)**을 지원하고 트랜잭션 ACID 특성으로 일시적인 불일치를 막습니다. 결과적으로 무결성 보장은 데이터베이스 신뢰도의 근간입니다."
q48,BFS와 DFS의 차이는 무엇인가요?,Algorithm,"**BFS(Breadth-First Search)**와 **DFS(Depth-First Search)**는 그래프나 트리 탐색 알고리즘입니다. 둘의 차이는 탐색 순서에 있습니다:
- **BFS**: 너비 우선 탐색으로, 시작 정점에 인접한 모든 정점을 우선 방문한 뒤 그 다음 레벨로 내려갑니다. 즉 **큐(Queue)**를 사용하여 거리(레벨)별로 탐색합니다. 계층적으로 한 단계씩 넓게 탐색하므로 최단 경로를 찾는 문제에 적합합니다.
- **DFS**: 깊이 우선 탐색으로, 한 경로를 가능한 깊게 내려가다가 더 이상 진행이 불가능하면 되돌아(backtracking)와서 다른 경로를 탐색합니다. **스택(Stack)** 자료구조나 재귀 호출로 구현하며, 경로가 깊이 들어가는 특성상 순회를 이용한 모든 경우 탐색에 적합합니다.

요약하면 BFS는 **가까운 것부터 차례로**(수평적으로) 탐색하고, DFS는 **한 길을 끝까지**(수직적으로) 탐색합니다. BFS는 목표 찾을 때 최단 단계를 보장하고, DFS는 경로 하나를 완전히 파고들기에 재귀적 문제나 백트래킹에 활용됩니다."
q49,퀵정렬과 머지정렬의 차이는 무엇인가요?,Algorithm,"**퀵정렬(Quick Sort)**과 **머지정렬(Merge Sort)**은 대표적인 정렬 알고리즘으로, 둘 다 평균 시간 복잡도 O(N log N)를 갖지만 접근 방식과 특성이 다릅니다:
- **퀵정렬**: 분할 정복 알고리즘으로, 리스트에서 **피벗(pivot)**을 하나 선택하고 이를 기준으로 작은 값은 왼쪽, 큰 값은 오른쪽으로 분할(partition)합니다. 그런 다음 왼쪽 부분과 오른쪽 부분에 대해 재귀적으로 퀵정렬을 수행합니다. 제자리(in-place) 정렬이며 평균적으로 매우 빠르지만, **피벗 선택이 나쁘면 최악의 경우 O(N^2)** 성능을 가질 수 있습니다. 구현이 비교적 간단하고 메모리 사용이 적습니다.
- **머지정렬**: 역시 분할 정복으로, 리스트를 절반으로 계속 분할해 나간 뒤, 하나까지 쪼개지면 다시 **정렬하며 병합(merge)**하면서 돌아옵니다. 두 개의 정렬된 배열을 합치는 과정에서 추가적인 O(N) 공간이 필요하며, 데이터 분포에 관계없이 항상 O(N log N) 시간을 보장합니다. **안정 정렬**(정렬 후에도 같은 값의 순서가 보존)이라는 장점이 있습니다.

**차이 요약**: 퀵정렬은 **제자리**, **평균 빠름**(실제 구현에서 상수 시간도 작아 종종 가장 빠름), 하지만 **최악 시 성능 저하**와 불안정. 머지정렬은 **추가 메모리 필요**, **항상 일정한 성능**, **안정 정렬**입니다. 환경에 따라 둘 중 적합한 것을 선택합니다."
q50,해시(Hash)란 무엇인가요?,Algorithm,"자료 구조에서 **해시(hash)**란 임의 크기의 데이터를 고정 크기의 해시 값으로 매핑하는 함수 또는 그 결과를 말합니다. 해시 테이블에서는 **키(key)**를 해시 함수에 넣어 나온 값(인덱스)을 사용하여 **배열의 주소**를 계&#8203;:contentReference[oaicite:226]{index=226}L99】. 이를 통해 평균적으로 O(1) 시간 복잡도로 빠른 검색, 삽입, 삭제가 가능합니다.

**해시의 특징**:
- **고유 인덱스 생성**: 서로 다른 키들이 되도록 겹치지 않는 해시 값을 갖도록 함으로써 충돌을 최소&#8203;:contentReference[oaicite:227]{index=227}L99】. 충돌이 발생해도 (두 다른 키가 같은 해시값) 별도의 체인이나 open addressing으로 해결합니다.
- **빠른 접근**: 배열 인덱스 계산을 통해 직접 접근하기 때문에, 키를 사용한 연산이 평균적으로 매우 빠릅니다. 예: 해시맵, 파이썬 딕셔너리 등이 내부적으로 해시를 사용합니다.
- **용도**: 데이터베이스 인덱싱, 암호학 (SHA-256 같은 해시 함수로 무결성 검증), 체크섬 등 다양한 분야에서 활용됩니다. 자료구조적 의미로 ""해시""라고 하면 주로 해시테이블과 연관됩니다.

정리하면 해시는 **키 -> 인덱스** 변환 방식으로, 기존 데이터를 밀거나 정렬하지 않고도 빠른 데이터 접근을 가능하게 하는 **고유 숫자 생성 방법*&#8203;:contentReference[oaicite:228]{index=228}L99】."
q51,동적 계획법(Dynamic Programming)이란 무엇인가요?,Algorithm,"동적 계획법(DP)은 **문제를 작은 하위 문제들로 분할**하여 풀고, 그 결과를 **메모이제이션(저장)**해두어 **중복 계산을 피하는** 최적화 기법입니다. 최적 부분 구조와 중복 부분 문제를 가진 문제에 유용합니다. 

DP의 핵심은 **하향식(Top-down)** 재귀 + 메모이제이션 또는 **상향식(Bottom-up)** 반복으로 문제를 푸는 것입니다. 예를 들어 피보나치 수열을 DP로 풀면 이미 계산한 피보나치 값을 배열에 저장해 두고, 필요한 경우 바로 사용하여 계산 횟수를 줄입니다. 

**특징**:
- 그리디나 분할정복과 달리, **부분해 최적이 전체해 최적에 기여**한다는 (Optimal Substructure) 성질이 필요합니다.
- 대표적인 예: 피보나치 수, 최단 경로(벨만포드), 배낭 문제(Knapsack), LIS(최장 증가 부분 수열) 등이 있습니다.
- 구현 시 배열을 사용하여 작은 해부터 순서대로 구하거나, 재귀 호출에 메모를 달아 중복 호출을 막습니다.

동적 계획법은 때로 **상태 DP 테이블**을 만들어, 예를 들어 `dp[i][w]` = i번째 물건까지 고려하고 무게 w일 때 최대 가치, 같은 식으로 점화식을 세워 풉니다. 이를 통해 복잡한 문제를 비교적 단순한 반복문으로 해결할 수 있습니다. 

정리하면, DP는 **중복되는 계산을 저장**해서 **시간 복잡도를 줄이는** 알고리즘 설계 방법론입니다."
q52,배열과 연결 리스트의 차이는 무엇인가요?,Algorithm,"**배열(array)**과 **연결 리스트(linked list)**는 선형 데이터 구조지만 크게 다릅니다:
- **배열**: 메모리에 **연속된 공간**으로 요소들이 저장됩니다. 인덱스를 통한 **임의 접근(random access)**이 가능하여 `arr[i]` 접근이 O(1&#8203;:contentReference[oaicite:229]{index=229}108】. 그러나 크기가 고정되어 있어 크기 변경이 어렵고, 중간 삽입/삭제 시 뒤 요소들을 밀거나 땡겨야 하므로 O(N) 시간이 걸립니다.
- **연결 리스트**: 노드들이 **포인터로 연결**되어 구성됩니다. 메모리상 불연속적으로 존재하며, 다음 노드의 참조를 가지고 있습니다. 임의 위치 접근은 처음 노드부터 순차 접근해야 해서 O(N)입니다. 하지만 **앞쪽에 삽입/삭제**는 포인터 조정만으로 O(1)에 가능합니다. 크기는 동적으로 할당/해제될 수 있어 유연합니다.

요약하면, 배열은 **인덱스 접근 빠름, 메모리 효율 높음**이 장점이고, 연결 리스트는 **삽입/삭제 유연**이 장점입니다. 단 배열은 크기 변경과 삽입/삭제에 비효율이 있고, 연결 리스트는 참조 공간 오버헤드와 임의 접근의 비효율이 있습니다. 상황에 맞게 두 구조를 선택해야 합니다."
